,Tweet ID, Tweet Text, Information Source, Information Type, Informativeness,tweet_cleaned
105,295130586153095168,Come on ex tc Oswald show us what you've got. Strange on/off winds through the house with the windows all shut! #bigwet #tornado,Eyewitness,Other Useful Information,Related - but not informative,come on ex tc oswald show us what you 've got . strange on / off winds through the house with the windows all shut ! <hashtag> bigwet <hashtag> tornado
106,295139872346345473,RT @joshbavas: This new satellite image shows the sheer size of the system moving across Queensland right now. #bigwet http://t.co/mOgO8dw4,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : this new satellite image shows the sheer size of the system moving across queensland right now . <hashtag> bigwet <url>
107,295143408140427264,The Banana Regional Council urging people in the low-lying areas of Biloela in C Qld to evacuate to higher ground @abcnews #bigwet,Media,Caution and advice,Related and informative,the banana regional council urging people in the low-lying areas of biloela in c qld to evacuate to higher ground <user> <hashtag> bigwet
108,295163796685717504,RT @QPSmedia: EMERGENCY ALERT - Biloela. People in low-lying areas of town should move to higher ground or the Civic Centre. #bigwet,Media,Caution and advice,Related and informative,rt <allcaps> <user> : emergency <allcaps> alert <allcaps> - biloela . people in low-lying areas of town should move to higher ground or the civic centre . <hashtag> bigwet
109,295176136319713281,@robkiddaus the upside to an all nighter is no 4am alarm clock! #bigwet #zinccq #Gladstone #allnightlong,Not labeled,Not labeled,Not related,<user> the upside to an all nighter is no <number> am alarm clock ! <hashtag> bigwet <hashtag> zinccq <hashtag> gladstone <hashtag> allnightlong
110,295233594073444353,RT @QPSmedia: #bigwet  Burrum Heads has just had some severe winds. Rpt of one house with damage. Call SES 132 500 or... http://t.co/g8D ...,Media,Other Useful Information,Related and informative,rt <allcaps> <user> : <hashtag> bigwet burrum heads has just had some severe winds . rpt of one house with damage . call ses <allcaps> <number> <number> or . <repeat> <url> . <repeat>
111,295244125966581760,RT @lrts8501: #LRTS Demands Progress! http://t.co/a8lO4RGy #bigwet,Not labeled,Not labeled,Not related,rt <allcaps> <user> : <hashtag> lrts <allcaps> <allcaps> demands progress ! <url> <hashtag> bigwet
112,295247082955083777,RT @SEQincidents: Report of Fire Services Incident Swiftwater Vehicle rollover in floodwater Gympie Woolooga Road Widgee #bigwet,NGOs,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : report of fire services incident swiftwater vehicle rollover in floodwater gympie woolooga road widgee <hashtag> bigwet
114,295265927962980352,Wet wet wet and getting wetter!  10 Day Rain &amp; Wind Forecast Models https://t.co/LPp3NRp8 #BIGWet #SEQLD #GoldCOast http://t.co/Su37kMdm,Eyewitness,Other Useful Information,Related and informative,wet wet wet and getting wetter ! <number> day rain & wind forecast models <url> <hashtag> bigw <allcaps> et <hashtag> seqld <allcaps> <allcaps> <hashtag> goldco <allcaps> ast <url>
115,295271951000301569,RT @brucemills: Live alerts from Qld Gov on current emergency available at http://t.co/MCAP1pQF #bigwet #qldflood #tornado,Government,Caution and advice,Related and informative,rt <allcaps> <user> : live alerts from qld gov on current emergency available at <url> <hashtag> bigwet <hashtag> qldflood <hashtag> tornado
116,295275633607581699,#QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http://t.co/XirK70Fe,Media,Caution and advice,Related and informative,<hashtag> qld <allcaps> floods : authorities are warning of tornadoes for <hashtag> sunshinecoast & <hashtag> brisbane . we are live to <hashtag> brisbane next <url>
117,295276862538645504,RT @QPSmedia: #bigwet Don't forget to check out latest road closure info for Qld from the Traffic &amp; Travel site  or call 131940 http ...,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : <hashtag> bigwet do n't forget to check out latest road closure info for qld from the traffic & travel site or call <number> http . <repeat>
118,295281723711840256,RT @ABCNews24: #QLDfloods: Authorities are warning of tornadoes for #SunshineCoast &amp; #Brisbane. We are live to #Brisbane next http:/ ...,Media,Caution and advice,Related and informative,rt <allcaps> <user> : <hashtag> qld <allcaps> floods : authorities are warning of tornadoes for <hashtag> sunshinecoast & <hashtag> brisbane . we are live to <hashtag> brisbane next http : / . <repeat>
119,295284248699621376,Where is flooded today? #bigwet,Outsiders,Other Useful Information,Related - but not informative,where is flooded today ? <hashtag> bigwet
120,295288770138370049,A shout-out to our emergency services for their amazing efforts so far. QLD loves you! @QPSmedia @QldFire @QldAmbulance @QldSES #bigwet #qld,Outsiders,Donations and volunteering,Related - but not informative,a shout-out to our emergency services for their amazing efforts so far . qld <allcaps> loves you ! <user> <user> <user> <user> <hashtag> bigwet <hashtag> qld
121,295294411494002688,Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Infrastructure and utilities,Related and informative,cars completely covered at work yard on walla street . <hashtag> bigwet <hashtag> bundaberg <url>
122,295296647041257472,Can we not just have some sun now.  #bigwet,Not labeled,Not labeled,Not related,can we not just have some sun now . <hashtag> bigwet
123,295299432067497985,RT @ABCNews24: #QLDfloods watch: Authorities are preparing for tornadoes in southeast Queensland. We have more from #Brisbane http://t.c ...,Media,Caution and advice,Related and informative,rt <allcaps> <user> : <hashtag> qld <allcaps> floods watch : authorities are preparing for tornadoes in southeast queensland . we have more from <hashtag> brisbane <url> . <repeat>
124,295306205872676864,"Love the Campmaster portable stove, here it is pumping out espressos despite no power #bigwet #finallymustinstallgas http://t.co/BdaHeSKm",Eyewitness,Infrastructure and utilities,Related and informative,"love the campmaster portable stove , here it is pumping out espressos despite no power <hashtag> bigwet <hashtag> finallymustinstallgas <url>"
125,295308487565664256,More wet-weather pics. #bigwet #HerveyBay http://t.co/m3OYUj0m,Media,Other Useful Information,Related - but not informative,more wet-weather pics . <hashtag> bigwet <hashtag> herveybay <url>
126,295310098195173376,"With heavy rainfall, basement car parks can be flooded. If you live in a high rise with such a car park, please be aware. #bigwet",NGOs,Caution and advice,Related and informative,"with heavy rainfall , basement car parks can be flooded . if you live in a high rise with such a car park , please be aware . <hashtag> bigwet"
127,295311247438647297,RT @QPSmedia: FULL FLOOD WARNING FOR BURNETT RIVER: http://t.co/RUq9Fls8 #bigwet,Media,Caution and advice,Related and informative,rt <allcaps> <user> : full <allcaps> flood <allcaps> warning <allcaps> for <allcaps> burnett <allcaps> river <allcaps> : <url> <hashtag> bigwet
129,295312237269237761,RT @Philippa_Kate: Cars completely covered at work yard on Walla Street. #bigwet #bundaberg http://t.co/uNYyuoqJ,Eyewitness,Other Useful Information,Related and informative,rt <allcaps> <user> : cars completely covered at work yard on walla street . <hashtag> bigwet <hashtag> bundaberg <url>
130,295313797562892288,Hope our fellow country folk in Queensland are keeping safe after those terrible tornados &amp; flooding. Extreme weather in Aus - go figure.,Outsiders,Sympathy and support,Related - but not informative,hope our fellow country folk in queensland are keeping safe after those terrible tornados & flooding . extreme weather in aus - go figure .
131,295320328077451264,Just saw a bird fall out of the sky #bigwet,Not labeled,Not labeled,Not related,just saw a bird fall out of the sky <hashtag> bigwet
132,295322827891036160,"RT @reeseatomic: to all my QLD friends, PLEASE stay safe. the rest of australia will be thinking of you #bigwet @QLDfloods",Outsiders,Sympathy and support,Related - but not informative,"rt <allcaps> <user> : to all my qld <allcaps> friends , please <allcaps> stay safe . the rest of australia will be thinking of you <hashtag> bigwet <user>"
133,295324484657893376,RT @dingram: The Australian Govt has an official 'Disaster Watch' app for iOS and Android. Details at http://t.co/UepnukBx #bigwet,Government,Caution and advice,Related and informative,rt <allcaps> <user> : the australian govt has an official ` disaster watch ' app for ios <allcaps> and android . details at <url> <hashtag> bigwet
134,295332244107702272,RT @Can_do_Campbell: Genius ! RT “@ewortho: @ebonycavallaro beat my high tech iPad water proofing technique! #bigwet http://t.co/KstnR6Vo”,Not labeled,Not labeled,Not related,rt <allcaps> <user> : genius ! rt <allcaps> <user> : <user> beat my high tech ipad water proofing technique ! <hashtag> bigwet <url>
135,295332831318667264,Commissioner Stewart says it's absolute lunacy to be driving through flooded creeks. Speaking with @7NewsBrisbane now #bigwet,Media,Caution and advice,Related and informative,commissioner stewart says it 's absolute lunacy to be driving through flooded creeks . speaking with <user> now <hashtag> bigwet
136,295335339529228288,RT @PeterPyke: Warrego Alert: Truckies reporting Highway east of Dalby starting to fall apart. #bigwet #qldfloods,Outsiders,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : warrego alert : truckies reporting highway east of dalby starting to fall apart . <hashtag> bigwet <hashtag> qldfloods
137,295335389848289281,@ednaqonz are you still snowing? because meanwhile in Australia we are having tornadoes and a lot of flooding,Outsiders,Other Useful Information,Related - but not informative,<user> are you still snowing ? because meanwhile in australia we are having tornadoes and a lot of flooding
138,295335419187453952,Swollen drain at Nundah #bigwet http://t.co/3YZz6WDl,Not labeled,Not labeled,Not related,swollen drain at nundah <hashtag> bigwet <url>
139,295336140603547648,#bigwet . Sex aint any better than love,Not labeled,Not labeled,Not related,<hashtag> bigwet . sex aint any better than love
140,295336987852951552,Army on standby amid #Qld flood crisis http://t.co/8nd3E1Xy #tornados #Brisbane,Outsiders,Donations and volunteering,Related and informative,army on standby amid <hashtag> qld flood crisis <url> <hashtag> tornados <hashtag> brisbane
141,295341916160139264,RT @abcwidebay: Sunshine Coast Airport has been closed today. All flights in and out are cancelled due to strong winds #QLD #bigwet,Media,Infrastructure and utilities,Related and informative,rt <allcaps> <user> : sunshine coast airport has been closed today . all flights in and out are cancelled due to strong winds <hashtag> qld <allcaps> <allcaps> <hashtag> bigwet
142,295345078694727681,"Stay away from fallen powerlines, warn others and call Triple Zero (000) or 13 16 70 to report them #bigwet",Government,Caution and advice,Related and informative,"stay away from fallen powerlines , warn others and call triple zero -LRB- <number> -RRB- or <number> <number> <number> to report them <hashtag> bigwet"
143,295347045798146048,RT @ValeriaCheglov: Definitely not a white shirt day #bigwet,Not labeled,Not labeled,Not related,rt <allcaps> <user> : definitely not a white shirt day <hashtag> bigwet
146,295350711628230657,Made the right decision to leave. Heaps of fallen trees and a downed powerline made for the worst driving conditions I've been in #qldfloods,Eyewitness,Infrastructure and utilities,Related - but not informative,made the right decision to leave . heaps of fallen trees and a downed powerline made for the worst driving conditions i 've been in <hashtag> qldfloods
