,tweet id, tweet, label,tweet_cleaned
169,'262718511644803072',I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @sarahjgiann http://t.co/lrH0HeaJ,on-topic,i 'm at frankenstorm apocalypse - hurricane sandy w / <user> <url>
170,'263087851187621888',Water has officially entered my house.,on-topic,water has officially entered my house .
171,'262392067534249984',LMFAOO  @BollyWoodsOwn: If you text me right now prepare for a long ass conversation,off-topic,lmfaoo <allcaps> <user> : if you text me right now prepare for a long ass conversation
172,'263134460164337665',A fuck nigga that's ; that shit I don't like !!,off-topic,a fuck nigga that 's ; that shit i do n't like ! <repeat>
173,'262676509788082178',Why ppl crying and taking sandy serious? She's just a squirrel.,on-topic,why ppl crying and taking sandy serious ? she 's just a squirrel .
174,'262642412814479360',Put me as your screen saver so I know it's real,off-topic,put me as your screen saver so i know it 's real
175,'263083076362584065',Storm is supposed to die down around midnight. 3 more hours of hell.,on-topic,storm is supposed to die down around midnight . <number> more hours of hell .
176,'262686422421614594',@Exotic_Asian_: Im really bored in bedddddd. Ahhhhhh I keep changing positions every 5 mins lmao,off-topic,<user> : im really bored in bed <elong> . ah <elong> i keep changing positions every <number> mins lmao
177,'263102285020794880',: Video Of ConEd Station On FDR And 14th Street Exploding http://t.co/nhU1igZx,off-topic,: video of coned station on fdr <allcaps> and <number> th street exploding <url>
178,'262979499560411136',@PrincessReb_: Jaime missed me texting him ugh me too . &amp; if wifi goes I'm done for lmao,off-topic,<user> : jaime missed me texting him ugh me too . & if wifi goes i 'm done for lmao
179,'262549311630491649',@POInT_at_ASH thanks girl I'm home safe,off-topic,<user> thanks girl i 'm home safe
180,'262735396528586752',@kritzkolesa coolest fork in town,off-topic,<user> coolest fork in town
181,'263044931516518400',"out to cnr, wish me luck lmao  i wish",off-topic,"out to cnr , wish me luck lmao i wish"
182,'262622206666866688',I need some classic #Halloween movies in my life.,off-topic,i need some classic <hashtag> halloween movies in my life .
183,'262525535534596096',"I'm at NBCUniversal (New York, NY) http://t.co/LLvUhyrJ",off-topic,"i 'm at nbcu <allcaps> niversal -LRB- new york , ny <allcaps> -RRB- <url>"
184,'262388268941844480',Just gunna walk everywhere for now on.,off-topic,just gunna walk everywhere for now on .
185,'262807388850114561',MBFW S2013 FLASHBACK: BEAUTIFUL SILHOUETTES @reemacra!! This i @ Reem Acra Show @ Mercedes-Benz Fashion Week http://t.co/jvCcJMVV,off-topic,mbfw <allcaps> s <number> flashback <allcaps> : beautiful <allcaps> silhouettes <allcaps> <user> ! <repeat> this i @ reem acra show @ mercedes-benz fashion week <url>
186,'263134319634165760',When she says my name she's mad at me,off-topic,when she says my name she 's mad at me
187,'263077841460162562',Keep hearing a crazy grinding and lights keep flickering but thankfully we're still lit up here in Bayonne! #Sandy #sandyn12nj,on-topic,keep hearing a crazy grinding and lights keep flickering but thankfully we 're still lit up here in bayonne ! <hashtag> sandy <hashtag> sandyn <number> nj
188,'262462217709043712',#SATstudyTime .. GOODNESS I really wish my cousin had got that previously http://t.co/vXLm9pTW ya better get this #donttextmeif ckf,off-topic,<hashtag> sat <allcaps> studytime . <repeat> goodness <allcaps> i really wish my cousin had got that previously <url> ya better get this <hashtag> donttextmeif ckf
189,'262702101262643202',@richard1826 I'm so mad!! It was just his fingertips out! Ughhh,off-topic,<user> i 'm so mad ! <repeat> it was just his fingertips out ! ugh <elong>
190,'262968641799192578',Who wants to o looting when sandy hits?!,on-topic,who wants to o looting when sandy hits ! <repeat>
191,'263117383189798913',Omg  @ Consolidated Edison of NY http://t.co/tQ9MSSBa,off-topic,omg @ consolidated edison of ny <allcaps> <url>
192,'262674741721198593',"IPHONES ARE OFFICIAL!! STAY FOCUS!!  @ Mott Haven (Bronx, NY) http://t.co/lK2ISQ28",off-topic,"iphones <allcaps> are <allcaps> official <allcaps> ! <repeat> stay <allcaps> focus <allcaps> ! <repeat> @ mott haven -LRB- bronx , ny <allcaps> -RRB- <url>"
193,'263007572108394496',i wanna go to the park lol,off-topic,i wan na go to the park lol
194,'262612525261139968',@iArrestNoCuffs mad ya man pays no mind during da game,off-topic,<user> mad ya man pays no mind during da game
195,'263011844149616640',@capitalV @macnrg The CALM before the storm...is over! http://t.co/L6NVT8BM,on-topic,<user> <user> the calm <allcaps> before the storm . <repeat> is over ! <url>
196,'262661185541918720',@James_Yammouni   good morning! Please pray for your USA east coast fans like me because a horrible hurricane is hitting us very soon 10,on-topic,<user> <elong> good morning ! please pray for your usa <allcaps> east coast fans like me because a horrible hurricane is hitting us very soon <number>
197,'262596351236403200',Class canceled Monday &amp; Tuesday.. Perfect,off-topic,class canceled monday & tuesday . <repeat> perfect
198,'262366669417107456',&amp; if I don't I'm paying someone to come out with me,off-topic,& if i do n't i 'm paying someone to come out with me
199,'263231903241474048',"I'm so bored since i have no TV right now that I've heard all the songs on my phone #4,539",off-topic,i 'm so bored since i have no tv <allcaps> right now that i 've heard all the songs on my phone <hashtag> <number>
200,'262796633417326592',@Heady_Mo Rd better be safe that shit gonna hit tomorrow lol,on-topic,<user> rd better be safe that shit gon na hit tomorrow lol
201,'263027489041952768',@Automotive: Lamborghini Aventador http://t.co/jlnGZPoC because my next boyfriend will drive this! @lorrainepesola,off-topic,<user> : lamborghini aventador <url> because my next boyfriend will drive this ! <user>
202,'262720567965278210',new york from the Statue of Liberty (crown) http://t.co/62VX2L2B http://t.co/eixNarep,off-topic,new york from the statue of liberty -LRB- crown -RRB- <url> <url>
203,'262711015056224257',these hurricane sandy tweets are so hilarious tho,on-topic,these hurricane sandy tweets are so hilarious tho
204,'262656498902114305',@_MonyMaknMitch: Think I'm a use this time off to get back n the gym u need too,off-topic,<user> : think i 'm a use this time off to get back n the gym u need too
205,'262635620864774147',trees n wine. #hurricanesupplies #sandy,off-topic,trees n wine . <hashtag> hurricanesupplies <hashtag> sandy
206,'262360668366315521',@PatriArt: The Days of Our Lies #ObamaSoapOperas  nice,off-topic,<user> : the days of our lies <hashtag> obamasoapoperas nice
207,'263315612741300224',Maybe now you ignoramus might appreciate school 3-/,off-topic,maybe now you ignoramus might appreciate school <number> - /
208,'263118055389925376',"There's a lot of good cops,volunteers, and emergency responders out there risking it all.. Thanks &amp; my thoughts are with you #hurricanesandy",on-topic,"there 's a lot of good cops , volunteers , and emergency responders out there risking it all . <repeat> thanks & my thoughts are with you <hashtag> hurricanesandy"
209,'263295729890635777',My dream of having a fat guinea pig has been fulfilled,off-topic,my dream of having a fat guinea pig has been fulfilled
210,'263027383135793152',-' LmaO !!!! *grabs sneakers*  @BtwImPretty_: @JahTeflon_ lets get his ass out da pic,off-topic,- ' lmao ! <repeat> * grabs sneakers * <user> : <user> lets get his ass out da pic
211,'263406380503924736',Thank god not every place was affected by the storm! (@ Uncle Louie G's Italian Ices &amp; Ice Cream) http://t.co/NWqRvNip,on-topic,thank god not every place was affected by the storm ! -LRB- @ uncle louie g 's italian ices & ice cream -RRB- <url>
212,'262679622796333057',I'm at Frankenstorm Apocalypse - Hurricane Sandy w/ @megtowe http://t.co/p56xmALz,on-topic,i 'm at frankenstorm apocalypse - hurricane sandy w / <user> <url>
213,'263138359256424449',"Riding out Sandy @ my in-laws in Leonardo, NJ. My town of Keansburg, NJ is a lake!",on-topic,"riding out sandy @ my in-laws in leonardo , nj <allcaps> . my town of keansburg , nj <allcaps> is a lake !"
214,'262647289422675969',lol @ my aunt saying she's not evacuating because a certain family by her house will be just waiting to steal everybody's shit #realtalk,on-topic,lol @ my aunt saying she 's not evacuating because a certain family by her house will be just waiting to steal everybody 's shit <hashtag> realtalk
215,'262672114115559425',@DayanaNarie: Let's fucking go! We about to make a comebackdnt gass.. Stay humble lol,off-topic,<user> : let 's fucking go ! we about to make a comebackdnt gass . <repeat> stay humble lol
216,'263422340401090560',@bissyv lmaoo I triedd but he's too scared to fall,off-topic,<user> lmaoo i triedd but he 's too scared to fall
217,'262634483239505922',"Lunch, meatballs... (@ Meatball Obsession) [pic]: http://t.co/rU8SeHmV",off-topic,"lunch , meatballs . <repeat> -LRB- @ meatball obsession -RRB- -LSB- pic -RSB- : <url>"
218,'263050018766856193',@RJ_Dizon @yoDenis_ @kervindoee lmao when I saw this I was like I have to show ya,off-topic,<user> <user> <user> lmao when i saw this i was like i have to show ya
219,'262356623576674305',#GNTGiveaway @GameNTrain is giving away 2800 MS Points! Enter today! http://t.co/v90Kr50r,off-topic,<hashtag> gntg <allcaps> iveaway <user> is giving away <number> ms <allcaps> points ! enter today ! <url>
220,'263075125472161792',U think hurricane Sandy is bad just wait till Hurricane Selver comes hehe,on-topic,u think hurricane sandy is bad just wait till hurricane selver comes hehe
221,'262855354738692097',Ok people so I have to work keep me in your prayers many thanks #sandy2012,on-topic,ok people so i have to work keep me in your prayers many thanks <hashtag> sandy <number>
222,'263100422590439425',@JLawMiamiDoll I promise I am..  Thats where I was b4..,off-topic,<user> i promise i am . <repeat> thats where i was b <number>
223,'262350294090907648',I'm saying it as if I'm not taken need this free just love spending time with my Roost,off-topic,i 'm saying it as if i 'm not taken need this free just love spending time with my roost
224,'263421710819266562',He's such a fat dike,off-topic,he 's such a fat dike
225,'262651589586735104',Happy 1st Large Milk Chocolate Letters-Anniversary Birthday Gift for Boyfriend Girlfriend-Made to Order http://t.co/99dq39VB,off-topic,happy <number> st large milk chocolate letters-anniversary birthday gift for boyfriend girlfriend-made to order <url>
226,'263346234255888384',Read between the lines. What the MTA is trying to say is we're all fucked.,off-topic,read between the lines . what the mta <allcaps> is trying to say is we 're all fucked .
227,'262487137235111936',#SATstudyTime .. OMG I wish my brother found this previously http://t.co/3o2hrJeQ you better get it now #Top10FavoriteSongs utv,off-topic,<hashtag> sat <allcaps> studytime . <repeat> omg <allcaps> i wish my brother found this previously <url> you better get it now <hashtag> top <number> favoritesongs utv
228,'262978375403065344',Better be a sick joke,off-topic,better be a sick joke
229,'262412301733351425',@Proud_Jamaican_ yeah we in Osric group lol so we pay 16,off-topic,<user> yeah we in osric group lol so we pay <number>
230,'262753449316319232',What even iz a hurricane...,on-topic,what even iz a hurricane . <repeat>
231,'263402690250420225',@katieguardnuh IM REALLY EXCITED LIKE HELLO CHRISTMAS,off-topic,<user> im <allcaps> really <allcaps> excited <allcaps> like <allcaps> hello <allcaps> christmas <allcaps>
232,'262445366396473344',Lumberjack (@ Good Stuff Diner) https://t.co/aF9z9N1b,off-topic,lumberjack -LRB- @ good stuff diner -RRB- <url>
233,'262661164306161664',@MilanaMay we are all in this together! #sandy #ssaf,on-topic,<user> we are all in this together ! <hashtag> sandy <hashtag> ssaf
