,tweet id, tweet, label,tweet_cleaned
146,'350359010668589056',Could have my new car today fuck ya,off-topic,could have my new car today fuck ya
147,'349639150477127681',In the good old days a certified cheque was like cash... You could deposit it no  problem. #ihatebanks #frustrated,off-topic,in the good old days a certified cheque was like cash . <repeat> you could deposit it no problem . <hashtag> ihatebanks <hashtag> frustrated
148,'349212573943603202',The one job i thought wouldnt be stressful is..,off-topic,the one job i thought wouldnt be stressful is . <repeat>
149,'349200686619185152',@Tricolore_Regis it looks to be Ill keep you updated I'm weed whacking on the block :),off-topic,<user> it looks to be ill keep you updated i 'm weed whacking on the block <smile>
150,'350687877568548864',Coold B. while watching (y) http://t.co/L15ZXiPMTG,off-topic,coold b. while watching -LRB- y -RRB- <url>
151,'349859382395277312',"Good, Raaba thought. Directly before her, she saw Nolaa Tarkona emerging from a vault-locked chamber whose bent and batt",off-topic,"good , raaba thought . directly before her , she saw nolaa tarkona emerging from a vault-locked chamber whose bent and batt"
152,'351442732784435201',othing. The other players had noticed and were brimming with fresh confidence as they realized it was once again a #wide-,off-topic,othing . the other players had noticed and were brimming with fresh confidence as they realized it was once again a <hashtag> wide -
153,'349754020744806402',@TownOfHighRiver who do we contact regarding reptiles that have been rescued from homes?,on-topic,<user> who do we contact regarding reptiles that have been rescued from homes ?
154,'349593188312432643',@hockeymemes: That moment you realize.. http://t.co/XHLra0YZ6m #ouch,off-topic,<user> : that moment you realize . <repeat> <url> <hashtag> ouch
155,'350609972142407680',ngly toward their targets-and then simply disappeared.,off-topic,ngly toward their targets-and then simply disappeared .
156,'351467660493586432',"So rather than get a good player, the Oilers will draft three bad ones?",off-topic,"so rather than get a good player , the oilers will draft three bad ones ?"
157,'350160059625517056',"se their dive angle. He pulled the throttles back, #using the repulsorlift drives to slow their descent.",off-topic,"se their dive angle . he pulled the throttles back , <hashtag> using the repulsorlift drives to slow their descent ."
158,'348584521928691712',lying is honestly the biggest turnoff,off-topic,lying is honestly the biggest turnoff
159,'348137636097048576',@kadijaRaymond are you guys gonna walk to castle?,off-topic,<user> are you guys gon na walk to castle ?
160,'349989622098571264',"@Misty_Hamel it's happening on Sunday for sure, venue is still TBA. #cocktails4calgary",off-topic,"<user> it 's happening on sunday for sure , venue is still tba <allcaps> . <hashtag> cocktails <number> calgary"
161,'350458880591011840',...There is a powerful river of forgiveness that flows from the Cross of our CHRIST...,off-topic,. <repeat> there is a powerful river of forgiveness that flows from the cross of our christ <allcaps> . <repeat>
162,'348998087022358528',"@JerroldMcGrath I'll tell Noah, he'll be happy to get the costume back. It's the little things these days!",off-topic,"<user> i 'll tell noah , he 'll be happy to get the costume back . it 's the little things these days !"
163,'348900455428001793',@mahum1995 oh. Well worth it. Sidra still doesn't know how the waiter knew it was her birthday!,off-topic,<user> oh . well worth it . sidra still does n't know how the waiter knew it was her birthday !
164,'350042818129035264',"@Fan4EvaWhitneyH I'll just have to be here twice as much for you now, Baby Girl. Sheena will show me how. She'll always be with you too.",off-topic,"<user> i 'll just have to be here twice as much for you now , baby girl . sheena will show me how . she 'll always be with you too ."
165,'348266259743391744',I haven't seen Molly in like 3 weeks.....where's that bitch hiding,off-topic,i have n't seen molly in like <number> weeks . <repeat> where 's that bitch hiding
166,'350990930884562944',"eir side, sweeping a deadly path toward the #nearest building. Their bodyguards closed in behind them, blocking pursuit a",off-topic,"eir side , sweeping a deadly path toward the <hashtag> nearest building . their bodyguards closed in behind them , blocking pursuit a"
167,'350692268765753344',"Have a great Canada Day weekend to all of our Canadian followers. Canadians are the best, don't forget that!",off-topic,"have a great canada day weekend to all of our canadian followers . canadians are the best , do n't forget that !"
168,'350178908894797824',expecting to feel the emitter nozzle of a lightsaber pressing into her ribs just #before Jacen activated the blade.,off-topic,expecting to feel the emitter nozzle of a lightsaber pressing into her ribs just <hashtag> before jacen activated the blade .
169,'350548096117252096',"As Luke spoke, he grew aware of CilghaPs presence rushing across the #corridor from the direction of the infirmary. An in",off-topic,"as luke spoke , he grew aware of cilghaps presence rushing across the <hashtag> corridor from the direction of the infirmary . an in"
170,'351137528302157824',After a 73 hour work week ima eat enough pasta to induce me into a food coma &amp; wake up sometime Monday,off-topic,after a <number> hour work week ima eat enough pasta to induce me into a food coma & wake up sometime monday
171,'351134248465477632',"I'm at Boomtown Pub &amp; Patio (Calgary, AB) http://t.co/H0S6Fhm5pB",off-topic,"i 'm at boomtown pub & patio -LRB- calgary , ab <allcaps> -RRB- <url>"
172,'350015072745168896',"Warehouse shipper (Wholesale Ceramic Tile Distribution) - Daltile -  Calgary, AB http://t.co/69OTOIQYTL",off-topic,"warehouse shipper -LRB- wholesale ceramic tile distribution -RRB- - daltile - calgary , ab <allcaps> <url>"
173,'348696057259114496',@kelliepickler someone is beach body ready!  You look awesome! Hope you &amp; your hubby have a great time!,off-topic,<user> someone is beach body ready ! you look awesome ! hope you & your hubby have a great time !
174,'351667237150654464',For the kingdom of heaven is like a master of a house who went out early in the morning to hire http://t.co/LSrp0vhmLt,off-topic,for the kingdom of heaven is like a master of a house who went out early in the morning to hire <url>
175,'351507523481763840',"I always think of baby names, I ain't ever having kids!",off-topic,"i always think of baby names , i ai n't ever having kids !"
176,'348512397440466944',@narrynicotine SO CHASE GOT HIS PHONE BACK  AND THIS IS KIND OF WHAT I SEN HIM IM LAUGHING http://t.co/cmUrLnpo2l,off-topic,<user> so <allcaps> chase <allcaps> got <allcaps> his <allcaps> phone <allcaps> back <allcaps> and <allcaps> this <allcaps> is <allcaps> kind <allcaps> of <allcaps> what <allcaps> i sen <allcaps> him <allcaps> im <allcaps> laughing <allcaps> <url>
177,'348286846880604160',Maybe some nankatai or tepla. RT @kayzramulji: @nenshi needs some chai and some much needed rest! #nap4nenshi,off-topic,maybe some nankatai or tepla . rt <allcaps> <user> : <user> needs some chai and some much needed rest ! <hashtag> nap <number> nenshi
178,'350534192322445313',"b offer being legit. That you, Falsta?",off-topic,"b offer being legit . that you , falsta ?"
179,'349368985239814145',"@RenLavoieRDS: Broken ribs, torn cartilage, separate shoulder (tonight) for Patrice Bergeron. #RDS #becauseitsthecup",off-topic,"<user> : broken ribs , torn cartilage , separate shoulder -LRB- tonight -RRB- for patrice bergeron . <hashtag> rds <allcaps> <allcaps> <hashtag> becauseitsthecup"
180,'348196828539408385',"@Xtraspyc that's the plan, I believe it will be a drinking night",off-topic,"<user> that 's the plan , i believe it will be a drinking night"
181,'347961285574524928',Happy birthday @Shaanell i love you hope you had a wonderful birthday!!,off-topic,happy birthday <user> i love you hope you had a wonderful birthday ! <repeat>
182,'350177314623078403',"Nuru faced Breaker and Knuckles and said, Where's Sharp?",off-topic,"nuru faced breaker and knuckles and said , where 's sharp ?"
183,'349600126735642624',Longest line ever at this Canada Post... Gah!!!! (@ Shoppers Drug Mart - @shopprsdrugmart) http://t.co/jC429bAxqT,off-topic,longest line ever at this canada post . <repeat> gah ! <repeat> -LRB- @ shoppers drug mart - <user> -RRB- <url>
184,'351370835568758784',"On my way out, not feeling it today.",off-topic,"on my way out , not feeling it today ."
185,'348905746995494912',"Play message, he told  #instantfollow it. #",off-topic,"play message , he told <hashtag> instantfollow it . #"
186,'349029794513575936',"tion and overwhelmed him. Initially, anyway. Like #trying to put that waterfall out there through a small tube. Or passin",off-topic,"tion and overwhelmed him . initially , anyway . like <hashtag> trying to put that waterfall out there through a small tube . or passin"
187,'350022891334672385',@WeeMadAggie not at all. Wearing proper attire for the activity is an sign of good sense/intelligence.,off-topic,<user> not at all . wearing proper attire for the activity is an sign of good sense / intelligence .
188,'351093914356293633',i love how summer smells!,off-topic,i love how summer smells !
189,'351333465687457795',"Though, if it's something environmental, there's a good chance the #risk would be related to length of exposure, Tekli",off-topic,"though , if it 's something environmental , there 's a good chance the <hashtag> risk would be related to length of exposure , tekli"
190,'350640663936770048',ring. He wished that he'd stopped at Jira's #stand for a cool drink before he left Mos Espa.,off-topic,ring . he wished that he 'd stopped at jira 's <hashtag> stand for a cool drink before he left mos espa .
191,'349328757703729152',"I'm at Fort McMurray Airport (YMM) (Fort McMurray, AB) http://t.co/7iYVTVM3JT",off-topic,"i 'm at fort mcmurray airport -LRB- ymm <allcaps> -RRB- -LRB- fort mcmurray , ab <allcaps> -RRB- <url>"
192,'349738848571494400',"Today, one of the coolest hikes I've ever done. Rocky hills along a blue-green river...in a http://t.co/1C1KfhrG4D",off-topic,"today , one of the coolest hikes i 've ever done . rocky hills along a blue-green river . <repeat> in a <url>"
193,'351595763417092096',"I'm at Rose &amp; Crown (Banff, Alberta) w/ 6 others http://t.co/p76JXoysqX",off-topic,"i 'm at rose & crown -LRB- banff , alberta -RRB- w / <number> others <url>"
194,'349236254036066307',"Just showered in water that smells like the water I shower in when I go campingO.ewell,looks like calgarys water plant has been contaminated",on-topic,"just showered in water that smells like the water i shower in when i go campingo.ewell , looks like calgarys water plant has been contaminated"
195,'348130398624153601',"@dmgullekson: Don't be fooled, it isn't thunder, staying put would be a blunder... -Jumanji #jumanji #yyc #yycflood #staysafe",on-topic,"<user> : do n't be fooled , it is n't thunder , staying put would be a blunder . <repeat> - jumanji <hashtag> jumanji <hashtag> yyc <hashtag> yycflood <hashtag> staysafe"
196,'348948290215223296',"Featuring summer songs on Pure Country tonight. @AaronPritchett I'm playing #SunTanCity, so bring some sunshine to Lloyd this week?",off-topic,"featuring summer songs on pure country tonight . <user> i 'm playing <hashtag> suntancity , so bring some sunshine to lloyd this week ?"
